Pulgarcito 10 (4 5 1981)|pag42-45| Pablito ¡Un paraguas nuevo! 105523|||
Pulgarcito 10 (4 5 1981)|pag46 Nero 27686||||
Pulgarcito 10 (4 5 1981)|pag46 Nero 27686||||
Pulgarcito 10 (4 5 1981)|pag47| Pasatiempos con Pulgarcito 27508|||
Pulgarcito 10 (4 5 1981)|pag47| Pasatiempos con Pulgarcito 27508|||
Pulgarcito 10 (4 5 1981)|pag48-49| Anibal 27693|||
Pulgarcito 10 (4 5 1981)|pag48-49| Anibal 27693|||
Pulgarcito 10 (4 5 1981)|pag50-57| Tete Cohete Sin título 27762|||
Pulgarcito 10 (4 5 1981)|pag50-57| Tete Cohete Sin título 27762|||
Pulgarcito 10 (4 5 1981)|pag58-61| Trotamundo sin título 26865|||
Pulgarcito 10 (4 5 1981)|pag58-61| Trotamundo sin título 26865|||
Pulgarcito 10 (4 5 1981)|pag62-68| Fi y Fox Un invento intrigante 105525|||
Pulgarcito 10 (4 5 1981)|pag62-68| Fi y Fox Un invento intrigante 105525|||
Pulgarcito 10 (4 5 1981)|pag69| Pasatiempos Con Tete Cohete 27509|||
Pulgarcito 10 (4 5 1981)|pag69| Pasatiempos Con Tete Cohete 27509|||
Pulgarcito 10 (4 5 1981)|pag70-73| El profesor Tragacanto 27691|||
Pulgarcito 10 (4 5 1981)|pag70-73| El profesor Tragacanto 27691|||
Pulgarcito 10 (4 5 1981)|pag74-81| Don Lupo ¡Una silla movidita!|||
Pulgarcito 10 (4 5 1981)|pag74-81| Don Lupo ¡Una silla movidita!|||
Pulgarcito 10 (4 5 1981)|pag82-85| Cinco amiguetes Sin título 27690|||
Pulgarcito 10 (4 5 1981)|pag82-85| Cinco amiguetes Sin título 27690|||
Pulgarcito 10 (4 5 1981)|pag86-98| Tom y Jerry sin título 106562|||
Pulgarcito 10 (4 5 1981)|pag86-98| Tom y Jerry sin título 106562|||
Pulgarcito 10 (4 5 1981)|pag99| Pasatiempos con los Hermanos y Madre de Pulgarcito 27512|||
Pulgarcito 10 (4 5 1981)|pag99| Pasatiempos con los Hermanos y Madre de Pulgarcito 27512|||
Pulgarcito 10 (4 5 1981)|Portada| Fix y Foxi|||
Pulgarcito 10 (4 5 1981)|Portada| Fix y Foxi|||
Pulgarcito 100 (25-4-1983)|AÑO III 75 pts.||||
Pulgarcito 100 (25-4-1983)|AÑO III 75 pts.||||
Pulgarcito 100 (25-4-1983)|Pag10-11|" Pulgarcito os cuenta una fábula ""La zorra y las uvas""+""El envidioso"""|||
Pulgarcito 100 (25-4-1983)|Pag10-11|" Pulgarcito os cuenta una fábula ""La zorra y las uvas""+""El envidioso"""|||
Pulgarcito 100 (25-4-1983)|Pag12| Portadilla D'Artacan|||
Pulgarcito 100 (25-4-1983)|Pag12| Portadilla D'Artacan|||
Pulgarcito 100 (25-4-1983)|Pag13-22|" D'Artacan ""El señor de Treville, capitán de los mosqueperros"" (1°episodio)"|||
Pulgarcito 100 (25-4-1983)|Pag13-22|" D'Artacan ""El señor de Treville, capitán de los mosqueperros"" (1°episodio)"|||
Pulgarcito 100 (25-4-1983)|Pag2| Pasatiempos (Pulgarcito) y cuadro de la revista|||
Pulgarcito 100 (25-4-1983)|Pag2| Pasatiempos (Pulgarcito) y cuadro de la revista|||
Pulgarcito 100 (25-4-1983)|Pag23| Pasatiempos (Pulgarcito y Medianoche)|||
Pulgarcito 100 (25-4-1983)|Pag23| Pasatiempos (Pulgarcito y Medianoche)|||
Pulgarcito 100 (25-4-1983)|Pag24-43|" Cinco Amiguetes ""sin título"" travesuras nevadas"|||
Pulgarcito 100 (25-4-1983)|Pag24-43|" Cinco Amiguetes ""sin título"" travesuras nevadas"|||
Pulgarcito 100 (25-4-1983)|Pag3-9|" Tom y Jerry ""sin título"" Ganso ladrón (Serie mosqueteros) 200423"|||
Pulgarcito 100 (25-4-1983)|Pag3-9|" Tom y Jerry ""sin título"" Ganso ladrón (Serie mosqueteros) 200423"|||
Pulgarcito 100 (25-4-1983)|Pag44-45| Pasatiempos (Pulgarcito, 3 hermanos y Medianoche)|||
Pulgarcito 100 (25-4-1983)|Pag44-45| Pasatiempos (Pulgarcito, 3 hermanos y Medianoche)|||
Pulgarcito 100 (25-4-1983)|Pag46-55|" Anibal ""sin título"" cosas de primavera"|||
Pulgarcito 100 (25-4-1983)|Pag46-55|" Anibal ""sin título"" cosas de primavera"|||
Pulgarcito 100 (25-4-1983)|Pag56-57| ¡Esta es tu página, amiguito!|||
Pulgarcito 100 (25-4-1983)|Pag56-57| ¡Esta es tu página, amiguito!|||
Pulgarcito 100 (25-4-1983)|Pag58-61| El zagalillo (JAN)|||
Pulgarcito 100 (25-4-1983)|Pag58-61| El zagalillo (JAN)|||
Pulgarcito 100 (25-4-1983)|Pag62| Pasatiempos (Pulgarcito)|||
Pulgarcito 100 (25-4-1983)|Pag62| Pasatiempos (Pulgarcito)|||
Pulgarcito 100 (25-4-1983)|Pag63|" Juguemos un poco ""La carrera de los balones"""|||
Pulgarcito 100 (25-4-1983)|Pag63|" Juguemos un poco ""La carrera de los balones"""|||
Pulgarcito 100 (25-4-1983)|Pag64-73|" Profesor Tragacanto ""sin título"" clase antes de vacaciones"|||
Pulgarcito 100 (25-4-1983)|Pag64-73|" Profesor Tragacanto ""sin título"" clase antes de vacaciones"|||
Pulgarcito 100 (25-4-1983)|Pag74| Pasatiempos (Pulgarcito)|||
Pulgarcito 100 (25-4-1983)|Pag74| Pasatiempos (Pulgarcito)|||
Pulgarcito 100 (25-4-1983)|Pag75-76|" Ficha 20 Fiel Amigo ""Harrier"""|||
Pulgarcito 100 (25-4-1983)|Pag75-76|" Ficha 20 Fiel Amigo ""Harrier"""|||
Pulgarcito 100 (25-4-1983)|Portada| Tom, Jerry y Tuffy|||
Pulgarcito 100 (25-4-1983)|Portada| Tom, Jerry y Tuffy|||
Pulgarcito 101 (2-5-1983)|Pag2| Pasatiempos (Pulgarcito) y cuadro de la revista|||
Pulgarcito 101 (2-5-1983)|Pag2| Pasatiempos (Pulgarcito) y cuadro de la revista|||
Pulgarcito 101 (2-5-1983)|Pag20-21|" Pulgarcito os cuenta una fábula ""La ardilla y el caballo"""|||
Pulgarcito 101 (2-5-1983)|Pag20-21|" Pulgarcito os cuenta una fábula ""La ardilla y el caballo"""|||
Pulgarcito 101 (2-5-1983)|Pag22| Pasatiempos (Pulgarcito)|||
Pulgarcito 101 (2-5-1983)|Pag22| Pasatiempos (Pulgarcito)|||
Pulgarcito 101 (2-5-1983)|Pag23-38| Cinco Amiguetes|||
Pulgarcito 101 (2-5-1983)|Pag23-38| Cinco Amiguetes|||
Pulgarcito 101 (2-5-1983)|Pag3-6| El Rey destronado (JAN)|||
Pulgarcito 101 (2-5-1983)|Pag3-6| El Rey destronado (JAN)|||
Pulgarcito 101 (2-5-1983)|Pag39| Pasatiempos (Pulgarcito)|||
Pulgarcito 101 (2-5-1983)|Pag39| Pasatiempos (Pulgarcito)|||
Pulgarcito 101 (2-5-1983)|Pag40-41| Lanitas|||
Pulgarcito 101 (2-5-1983)|Pag40-41| Lanitas|||
Pulgarcito 101 (2-5-1983)|Pag42-51| Anibal|||
Pulgarcito 101 (2-5-1983)|Pag42-51| Anibal|||
Pulgarcito 101 (2-5-1983)|Pag52-53| ¡Esta es tu página, amiguito!|||
Pulgarcito 101 (2-5-1983)|Pag52-53| ¡Esta es tu página, amiguito!|||
Pulgarcito 101 (2-5-1983)|Pag54| Pasatiempos (Pulgarcito y Medianoche)|||
Pulgarcito 101 (2-5-1983)|Pag54| Pasatiempos (Pulgarcito y Medianoche)|||
Pulgarcito 101 (2-5-1983)|Pag55-58| El talismán de la Reina (JAN)|||
Pulgarcito 101 (2-5-1983)|Pag55-58| El talismán de la Reina (JAN)|||
Pulgarcito 101 (2-5-1983)|Pag59-60| Pasatiempos (Pulgarcito y Medianoche)|||
Pulgarcito 101 (2-5-1983)|Pag59-60| Pasatiempos (Pulgarcito y Medianoche)|||
Pulgarcito 101 (2-5-1983)|Pag61-73| Profesor Tragacanto|||
Pulgarcito 101 (2-5-1983)|Pag61-73| Profesor Tragacanto|||
Pulgarcito 101 (2-5-1983)|Pag7| Pasatiempos|||
Pulgarcito 101 (2-5-1983)|Pag7| Pasatiempos|||
Pulgarcito 101 (2-5-1983)|Pag74|" Juguemos un poco ""El collar"""|||
Pulgarcito 101 (2-5-1983)|Pag74|" Juguemos un poco ""El collar"""|||
Pulgarcito 101 (2-5-1983)|Pag75-76|" Ficha 21 Fiel Amigo ""Gorgi galés"""|||
Pulgarcito 101 (2-5-1983)|Pag75-76|" Ficha 21 Fiel Amigo ""Gorgi galés"""|||
Pulgarcito 101 (2-5-1983)|Pag8| Portadilla D'Artacan|||
Pulgarcito 101 (2-5-1983)|Pag8| Portadilla D'Artacan|||
Pulgarcito 101 (2-5-1983)|Pag9-19|" D'Artacan ""El señor de Treville, Capitán de los mosqueperros"" (2°episodio)"|||
Pulgarcito 101 (2-5-1983)|Pag9-19|" D'Artacan ""El señor de Treville, Capitán de los mosqueperros"" (2°episodio)"|||
Pulgarcito 101 (2-5-1983)|Portada| Pulgarcito y Medianoche|||
Pulgarcito 101 (2-5-1983)|Portada| Pulgarcito y Medianoche|||
Pulgarcito 102 (9-5-1983)|AÑO III 75 pts.||||
Pulgarcito 102 (9-5-1983)|Pag11| Anuncio inicio Nimh próximo número|||
Pulgarcito 102 (9-5-1983)|Pag12-13|" Pulgarcito os cuenta una fábula ""Perder lo cierto por lo dudoso"" + ""El burro entre dos piensos"""|||
Pulgarcito 102 (9-5-1983)|Pag14| Portadilla D'Artacan|||
Pulgarcito 102 (9-5-1983)|Pag15-23|" D'Artacan ""El señor de Treville, capitán de los mosqueperros"" (3°episodio)"|||
Pulgarcito 102 (9-5-1983)|Pag2| Pasatiempos (Pulgarcito) y cuadro de la revista|||
Pulgarcito 102 (9-5-1983)|Pag24-25| Pasatiempos (Pulgarcito, Medianoche y los 5 hermanos)|||
Pulgarcito 102 (9-5-1983)|Pag26-38|" Cinco Amiguetes ""sin título"" la tienda de campaña (cameo Segis y Olivio, Sir Tim y Patson)"|||
Pulgarcito 102 (9-5-1983)|Pag3-10| El cohete presumido (JAN)|||
Pulgarcito 102 (9-5-1983)|Pag39| Publicidad Videojuegos Philips|||
Pulgarcito 102 (9-5-1983)|Pag40-41| ¡Esta es tu página, amiguito!|||
Pulgarcito 102 (9-5-1983)|Pag42-54|" Aníbal ""sin título"" la ranota + futboleando con Gemma + el desquite contra Bruno"|||
Pulgarcito 102 (9-5-1983)|Pag55| Pasatiempos (Pulgarcito)|||
Pulgarcito 102 (9-5-1983)|Pag56-59| La princesa gacela (JAN)|||
Pulgarcito 102 (9-5-1983)|Pag60-61|" Lanitas ""sin título"" aprendiendo a patinar"|||
Pulgarcito 102 (9-5-1983)|Pag62-72|" Profesor Tragacanto ""sin título"" limpieza suelo y excursión campestre con el inspector general"|||
Pulgarcito 102 (9-5-1983)|Pag73| Pasatiempos (Trini y Agapito)|||
Pulgarcito 102 (9-5-1983)|Pag74|" Juguemos un poco ""la tortuga juguetona"""|||
Pulgarcito 102 (9-5-1983)|Pag75-76|" Ficha 22 Fiel Amigo ""Perdiguero de Burgos"""|||
Pulgarcito 102 (9-5-1983)|Portada| Tom, Jerry y Tuffy|||
PULGARCITO 103 Mayo 1983|AÑO III 75 pts Mayo 1983||||
PULGARCITO 103 Mayo 1983|Contraportada| Fiel Amigo Colección de Fichas de Perros de Raza 23 Pointer Anverso p75 An Reverso p76 Foto del perro |||
PULGARCITO 103 Mayo 1983|Pág 11| Pasatiempos Pulgarcito Cervantes|||
PULGARCITO 103 Mayo 1983|Pág 12-13| Pulgarcito os cuenta una Fábula Las moscas Félix María Samaniego El Zagal y las Ovejas Félix María Samaniego Félix María Samaniego; Martínez-Osete|||
PULGARCITO 103 Mayo 1983|Pág 14-| Cinco Amiguetes Sin título1 Billetes en el Suelo Sin título2 Tramposos Sin título3 Cohete Parecen 3 historietas unidas; son de las antiguas Jaume Rovira|||
PULGARCITO 103 Mayo 1983|Pág 2| Pasatiempos Pulgarcito No acreditado|||
PULGARCITO 103 Mayo 1983|Pág 28-29| ¡Esta es tu página, amiguito! Dibujos de lectoras|||
PULGARCITO 103 Mayo 1983|Pág 3040| D'Artacan y los Tres Mosqueperros D'Artacan contra los Tres Mosqueperros episodio 1 BRB|||
PULGARCITO 103 Mayo 1983|Pág 3-10| Nimh, El Mundo Secreto de la Señora Brisby Episodio 1 Largometraje muy promocionado y luego olvidado Western Publishing United Artists Don Bluth Productions|||
PULGARCITO 103 Mayo 1983|Pág 41| Pasatiempos Pulgarcito Cervantes|||
PULGARCITO 103 Mayo 1983|Pág 42-47| Los Empollones Sin título1 Barrizal Sin título2 Pastel Rafael Vaquer|||
PULGARCITO 103 Mayo 1983|Pág 48| Los 7 errores Pulgarcito por la acera del carpintero Apócifo; Jan|||
PULGARCITO 103 Mayo 1983|Pág 49-59| Anibal Bruno, pacificador Sin título2 Linda Mariposa Roja$ De La Cámara|||
PULGARCITO 103 Mayo 1983|Pág 60-61| Lanitas Sin título1 Parada de autobús Dupa|||
PULGARCITO 103 Mayo 1983|Pág 62| Pasatiempos Pulgarcito y Medianoche desgastados Número de página 60| error No acreditado||
PULGARCITO 103 Mayo 1983|Pág 6374| El profesor Tragacanto Llave Maestra Posible dibujo apócrifo en el luchador Sin título2 Minerales Martz-Schmidt|||
PULGARCITO 103 Mayo 1983|Portada| Nimh Inferior izquierda| código de barras Franja inferior derecha|" "" A partir de esta semana... Nimh, el Mundo Secreto de la Señora Bribsy ISSN 0211-9218"|
Pulgarcito 104 (23-5-1983)|Pag12-13|" Pulgarcito os cuenta una fábula ""El caballo y el ciervo"""|||
Pulgarcito 104 (23-5-1983)|Pag14-18|" Los empollones ""sin título"" cadáver equivocado + la bombona"|||
Pulgarcito 104 (23-5-1983)|Pag19| Pasatiempos (Pulgarcito)|||
Pulgarcito 104 (23-5-1983)|Pag2| Pasatiempos (Pulgarcito y Medianoche) y cuadro de la revista|||
Pulgarcito 104 (23-5-1983)|Pag20-27|" Cinco Amiguetes ""sin título"" haciendo de paletas + contando pesadillas"|||
Pulgarcito 104 (23-5-1983)|Pag28-29| ¡Esta es tu página, amiguito!|||
Pulgarcito 104 (23-5-1983)|Pag3| Portadilla Nimh|||
Pulgarcito 104 (23-5-1983)|Pag30| Portadilla D'Artacan|||
Pulgarcito 104 (23-5-1983)|Pag31-41|" D'Artacan ""D'Artacan contra los 3 mosqueperros"" (2°episodio)"|||
Pulgarcito 104 (23-5-1983)|Pag4-11| Nimh, el mundo secreto de la Sra. Brisby (2°episodio)|||
Pulgarcito 104 (23-5-1983)|Pag42-43| Pasatiempos (Pulgarcito y Medianoche)|||
Pulgarcito 104 (23-5-1983)|Pag44-48|" Anibal ""sin título"" Sandoka vs abusón + balancín peligroso"|||
Pulgarcito 104 (23-5-1983)|Pag49| Pasatiempos (Otilio)|||
Pulgarcito 104 (23-5-1983)|Pag50-56|" Pájaro Loco ""sin título"" Agitado día de campo"|||
Pulgarcito 104 (23-5-1983)|Pag57| Pasatiempos|||
Pulgarcito 104 (23-5-1983)|Pag58-61| El avaro imprudente (JAN)|||
Pulgarcito 104 (23-5-1983)|Pag62| Pasatiempos (Pulgarcito y Medianoche)|||
Pulgarcito 104 (23-5-1983)|Pag63|" Juguemos un poco ""Confecciona tus máscaras"""|||
Pulgarcito 104 (23-5-1983)|Pag64-74|" Profesor Tragacanto ""El ex-alumno"""|||
Pulgarcito 104 (23-5-1983)|"Pag75-76 Ficha 24 Fiel Amigo ""Setter irlandés"""||||
Pulgarcito 104 (23-5-1983)|Portada| Pájaro Loco|||
Pulgarcito 105 (30-5-1983)|AÑO III 75 pts.||||
Pulgarcito 105 (30-5-1983)|Pag12-13|" Pulgarcito os cuenta una fábula ""El nadador"" + ""El muchacho y la fortuna"""|||
Pulgarcito 105 (30-5-1983)|Pag14-19|" Los empollones ""La pesadilla"""|||
Pulgarcito 105 (30-5-1983)|Pag2| Pasatiempos (Pulgarcito y Medianoche) y cuadro de la revista|||
Pulgarcito 105 (30-5-1983)|Pag20-27|" Cinco Amiguetes ""Gracias a la astucia"""|||
Pulgarcito 105 (30-5-1983)|Pag28-29| Pasatiempos (Pulgarcito y Medianoche)|||
Pulgarcito 105 (30-5-1983)|Pag3| Portadilla Nimh|||
Pulgarcito 105 (30-5-1983)|Pag30| Portadilla D'Artacan|||
Pulgarcito 105 (30-5-1983)|Pag31-39|" D'Artacan ""D'Artacan contra los 3 mosqueperros"" (3°episodio)"|||
Pulgarcito 105 (30-5-1983)|Pag40-41|" ¡Esta es tu página, amiguito"""|||
Pulgarcito 105 (30-5-1983)|Pag4-11| Nimh, el mundo secreto de la Sra. Brisby (3°episodio)|||
Pulgarcito 105 (30-5-1983)|Pag42-43| Pasatiempos (Pulgarcito, Medianoche, Trini y Profesor Ogro)|||
Pulgarcito 105 (30-5-1983)|Pag44-53|" Anibal ""Jugando..."""|||
Pulgarcito 105 (30-5-1983)|Pag54-55|" Lanitas ""sin título"" empiezan las vacaciones"|||
Pulgarcito 105 (30-5-1983)|Pag56-62|" Pájaro Loco ""Demasiados papeles"" 201404"|||
Pulgarcito 105 (30-5-1983)|Pag63-64| Pasatiempos (Pulgarcito)|||
Pulgarcito 105 (30-5-1983)|Pag65-72|" Profesor Tragacanto ""sin título"" un perro en clase + concurso de dibujo"|||
Pulgarcito 105 (30-5-1983)|Pag73| Pasatiempos (Pulgarcito y Medianoche)|||
Pulgarcito 105 (30-5-1983)|Pag74|" Juguemos un poco ""El automóvil"""|||
Pulgarcito 105 (30-5-1983)|Pag75-76|" Ficha 25 Fiel Amigo ""Retriever de capa rizada"""|||
Pulgarcito 105 (30-5-1983)|Portada|" Sra. Brisby y el ""Canguro"""|||
PULGARCITO 106 sin mes será julio 1983|AÑO III 75 pts sin mes será julio 1983||||
PULGARCITO 106 sin mes será julio 1983|Contraportada| Fiel Amigo Colección de Fichas de Perros de Raza 26 Cocker Spaniel Anverso p75 datos Reverso p76 Foto del perro Total| 68 páginas Editorial Bruguera||
PULGARCITO 106 sin mes será julio 1983|Pág 12-13| Pulgarcito os cuenta una Fábula El Hombre y la Culebra La Zorra y el Busto El León Vencido por el Hombre Félix María Samaniego; Martínez-Osete|||
PULGARCITO 106 sin mes será julio 1983|Pág 14-21| Cinco Amiguetes Sin título1 Duelo a Espadas Mención a El Corsario de Hierro y a Sandokan Sin título2 Rana Encantada Dibujo tipo Tabary y Bédu Jaume Rovira|||
PULGARCITO 106 sin mes será julio 1983|Pág 2| Pasatiempos Números + mancheta de la revista No acreditado|||
PULGARCITO 106 sin mes será julio 1983|Pág 22-22| ¡Esta es tu página, amiguito! Dibujo de lectoras y lector Título sin pintar Pitufita, D'Artacan y Pom|||
PULGARCITO 106 sin mes será julio 1983|Pág 24-28| Los Empollones Sin título1 Lluvia y Gotera Sin título2 Conjunto Musical Rafael Vaquer|||
PULGARCITO 106 sin mes será julio 1983|Pág 29| Superior| Bebé de Cosas de Angelita por Verti ¿? Inferior| Anuncio Palotes camiseta por 25 envoltorios Sale la mascota Liebre de Palotes|
PULGARCITO 106 sin mes será julio 1983|Pág 30-40| D'Artacan y los Tres Mosqueperros Luis XIII El Justo Episodio 1 BRB|||
PULGARCITO 106 sin mes será julio 1983|Pág 3-11| Nimh, El Mundo Secreto de la Señora Brisby Episodio 4 Western Publishing; Don Bluth Productions|||
PULGARCITO 106 sin mes será julio 1983|Pág 41| Pasatiempos Pulgarcito y Trini Cervantes|||
PULGARCITO 106 sin mes será julio 1983|Pág 42-51| Anibal Sin título1 Buscando en el solar Sin título2 Globos Sin título3 Los Grafittis de Calígula Roja$ De La Cámara|||
PULGARCITO 106 sin mes será julio 1983|Pág 52| Drap Sin título1 Auto-Stop espacial Pérez Huerta|||
PULGARCITO 106 sin mes será julio 1983|Pág 53| Anuncio Vídeojuegos Philips Philips; Joso|||
PULGARCITO 106 sin mes será julio 1983|Pág 54-61| Pájaro Loco Un Gorila Goloso 201410 Pájaro Loco pintado de calabaza Western Publishing; Walter Lanz Productions|||
PULGARCITO 106 sin mes será julio 1983|Pág 62| Pasatiempos Pulgarcito sin gorra Cervantes|||
PULGARCITO 106 sin mes será julio 1983|Pág 63| Pasatiempos Pulgarcito Cervantes|||
PULGARCITO 106 sin mes será julio 1983|Pág 64-72| El profesor Tragacanto El Óleo Posible dibujante apócrifo en acabado Posible guionista no acreditado Martz-Schmidt|||
PULGARCITO 106 sin mes será julio 1983|Pág 73| Los 7 errores Guardia Marcelo en el piso de la familia Pulgar No acreditado; Jan|||
PULGARCITO 106 sin mes será julio 1983|Pág 74| Juguemos un Poco Superior| Carrera de Sacos Inferior| El Juego de la Merienda ¿Serrat, Purita Campos? No acreditado|
PULGARCITO 106 sin mes será julio 1983|Portada| Pájaro Loco, Piquín y Cocol Imán y Hucha Inferior Izquierda| Código de Barras Franja diagonal inferior derecha| 10 paginitas 10 de D'Artacan|
Pulgarcito 107 (13-6-1983)|AÑO III 75 pts.||||
Pulgarcito 107 (13-6-1983)|Pag12-13|" Pulgarcito os cuenta una fábula ""El zapatero médico"" + ""Las espigas"" + ""El peral"""|||
Pulgarcito 107 (13-6-1983)|Pag14-19|" Los empollones ""Un día en las carreras"""|||
Pulgarcito 107 (13-6-1983)|Pag2| Pasatiempos (Pulgarcito) y cuadro de la revista|||
Pulgarcito 107 (13-6-1983)|Pag20-27|" Cinco Amiguetes ""Encuentros en el campo"""|||
Pulgarcito 107 (13-6-1983)|Pag28| Pasatiempos (Pulgarcito y Medianoche)|||
Pulgarcito 107 (13-6-1983)|Pag29| Publicidad Action Force|||
Pulgarcito 107 (13-6-1983)|Pag3| Portadilla Nimh|||
Pulgarcito 107 (13-6-1983)|Pag30-31| ¡Esta es tu página, amiguito!|||
Pulgarcito 107 (13-6-1983)|Pag32| Portadilla D'Artacan|||
Pulgarcito 107 (13-6-1983)|Pag33-43|" D'Artacan ""Luis XIII, el justo"" (2°episodio)"|||
Pulgarcito 107 (13-6-1983)|Pag4-11| Nimh, el mundo secreto de la Sra. Brisby (5°episodio)|||
Pulgarcito 107 (13-6-1983)|Pag44-45|" Lanitas ""sin título"" nueva caseta"|||
Pulgarcito 107 (13-6-1983)|Pag46| Pasatiempos|||
Pulgarcito 107 (13-6-1983)|Pag47-52|" Anibal ""¡Vaya bromitas...!"""|||
Pulgarcito 107 (13-6-1983)|Pag53| Gag 1/2 pg. + Promoción Palotes 1/2 pg.|||
Pulgarcito 107 (13-6-1983)|Pag54-63|" Pájaro Loco ""¡Buena pesca!"" 201412"|||
Pulgarcito 107 (13-6-1983)|Pag64-74|" Profesor Tragacanto ""Si yo tuviera una escoba.."""|||
Pulgarcito 107 (13-6-1983)|Pag75-76|" Ficha 27 Fiel Amigo ""Caniche"""|||
Pulgarcito 107 (13-6-1983)|Portada| Pájaro Loco|||
Pulgarcito 108 (20-6-1983)|AÑO III 75 pts.||||
Pulgarcito 108 (20-6-1983)|Pag12-13|" Pulgarcito os cuenta una fábula ""El cazador y la perdiz"" + ""La paloma"""|||
Pulgarcito 108 (20-6-1983)|Pag14-18|" Los empollones ""sin título"" magdalenas con marciano"|||
Pulgarcito 108 (20-6-1983)|Pag19| Publicidad Videojuegos Philips|||
Pulgarcito 108 (20-6-1983)|Pag2| Pasatiempos (Pulgarcito y Trini) y cuadro de la revista|||
Pulgarcito 108 (20-6-1983)|Pag20-21|" Lanitas ""sin título"" sesión de peluquería"|||
Pulgarcito 108 (20-6-1983)|Pag22-29|" Cinco Amiguetes ""sin título"" estornudo y alud + broma petardera"|||
Pulgarcito 108 (20-6-1983)|Pag3| Portadilla Nimh|||
Pulgarcito 108 (20-6-1983)|Pag30-31| ¡Esta es tu página, amiguito!|||
Pulgarcito 108 (20-6-1983)|Pag32| Portadilla D'Artacan|||
Pulgarcito 108 (20-6-1983)|Pag33-41|" D'Artacan ""Luis XIII, el justo"" (3°episodio)"|||
Pulgarcito 108 (20-6-1983)|Pag4-11| Nimh, el mundo secreto de la Sra. Brisby (6°episodio)|||
Pulgarcito 108 (20-6-1983)|Pag42-43| Pasatiempos|||
Pulgarcito 108 (20-6-1983)|Pag44-50|" Anibal ""sin título"" una de globos + la casita de piedra"|||
Pulgarcito 108 (20-6-1983)|Pag51| Pasatiempos (Pulgarcito, Trini y Medianoche)|||
Pulgarcito 108 (20-6-1983)|Pag52| Gag|||
Pulgarcito 108 (20-6-1983)|Pag53-61|" Pájaro Loco ""El cinturón antigravedad"" 201409"|||
Pulgarcito 108 (20-6-1983)|Pag62| Pasatiempos|||
Pulgarcito 108 (20-6-1983)|Pag63-74|" Profesor Tragacanto ""Maratón del cole"""|||
Pulgarcito 108 (20-6-1983)|Pag75-76|" Ficha 28 Fiel Amigo ""Chihuahua"""|||
Pulgarcito 108 (20-6-1983)|Portada| Profesor Tragacanto|||
Pulgarcito 109 (27-6-1983)|AÑO III 75 pts.||||
Pulgarcito 109 (27-6-1983)|Pag12-13|" Pulgarcito os cuenta una fábula ""El león y la zorra"""|||
Pulgarcito 109 (27-6-1983)|Pag14-19|" Los empollones ""sin título"" el bote hinchable + una peli de vaqueros"|||
Pulgarcito 109 (27-6-1983)|Pag2| Anuncio próximo Pulgarcito promoción tomo 3 Pulgarcitos y cuadro de la revista|||
Pulgarcito 109 (27-6-1983)|Pag20|" Lanitas ""sin título"" traición a la raza"|||
Pulgarcito 109 (27-6-1983)|Pag21-28|" Cinco Amiguetes ""sin título"" Manolo miedo y acaba estudiando + penalty rompecristales"|||
Pulgarcito 109 (27-6-1983)|Pag29| Pasatiempos (Trini y Medianoche)|||
Pulgarcito 109 (27-6-1983)|Pag3| Portadilla Nimh|||
Pulgarcito 109 (27-6-1983)|Pag30-31| ¡Esta es tu página, amiguito!|||
Pulgarcito 109 (27-6-1983)|Pag32| Portadilla D'Artacan|||
Pulgarcito 109 (27-6-1983)|Pag33-42|" D'Artacan ""El secreto de Julieta"" (1°episodio)"|||
Pulgarcito 109 (27-6-1983)|Pag4-11| Nimh, el mundo secreto de la Sra. Brisby (7°episodio)|||
Pulgarcito 109 (27-6-1983)|Pag43-44| Pasatiempos (Pulgarcito, Agapito, Elias y Oscar)|||
Pulgarcito 109 (27-6-1983)|Pag45-50|" Anibal ""sin título"" jugando a la pelota con niñas + la cometa"|||
Pulgarcito 109 (27-6-1983)|Pag51| Pasatiempos|||
Pulgarcito 109 (27-6-1983)|Pag52-60|" Pájaro Loco ""Los inventos del primo Boris"" 201400"|||
Pulgarcito 109 (27-6-1983)|Pag61| Pasatiempos|||
Pulgarcito 109 (27-6-1983)|Pag62-73|" Profesor Tragacanto ""sin título"" antojo de helado + tarde de golf + la hamaca + pedrusco con mensaje"|||
